05147.wav	05001-05250-dce4c80e	VER	Àwọn alágbára ṣubú lulẹ̀; àwọn ẹni ńlá ré kọjá lọ.
05148.wav	05001-05250-dce4c80e	VER	Àwọn ẹ̀ṣọ́ aláàbò ojúu pópó kìlọ̀ pé ìrìn òru kò dára fáwọn awakọ̀.
05149.wav	05001-05250-dce4c80e	VER	Gómìnà máa fọwọ́ sí òfin àwọn abániwálé láìpẹ́.
05154.wav	05001-05250-dce4c80e	VER	Ilé-iṣẹ́ ẹ akẹ́rù ojú-omi náà yọ̀nda Àádọ́je mílíọ̀nù u náírà. 
05155.wav	05001-05250-dce4c80e	VER	Wọ́n fẹ́ kíjọba lo owó náà láti fi gbógun ti ààrùn-un Kòrónà.
05156.wav	05001-05250-dce4c80e	VER	Ọmọ Bíṣọ́ọ̀bù Òyédépò ṣègbéyàwó alárinrin ní ìpínlẹ̀ ẹ Ògùn.
05157.wav	05001-05250-dce4c80e	VER	Ọwọ́ tẹ àwọn agbèrò mẹ́fà nítoríi rògbòdìyàn Ọbáléndé.
05158.wav	05001-05250-dce4c80e	VER	A ma fa ẹ̀rọ ayélujára sáwọn ilé-ìwé ọgọ́rùn-ún kóṣù tó parí.
05160.wav	05001-05250-dce4c80e	VER	Àtẹ̀jáde náà fi yé wa pé òṣìṣẹ́ ilé ìfowópamọ́ tó ń ṣe jìbìtì ti há.
05162.wav	05001-05250-dce4c80e	VER	Ìparí oṣù ni wọ́n máa sìnkú Yínká Òdúmákin ní Ifẹ̀.
05163.wav	05001-05250-dce4c80e	VER	Àwọn méjèèjì yóò kojú ara wọn níbi ìbò Gómìnà Èkìtì. 
05164.wav	05001-05250-dce4c80e	VER	Lẹ́yìn ọdún mẹ́tàlélàáádọ́rin, Aláàfin Ọ̀yọ́ gbé adé lóríi Onísòlú. 
05165.wav	05001-05250-dce4c80e	VER	Gbogbo ilé táwọn olówó pín mọ́ra wọn lọ́wọ́ ni wọ́n fagilé.
05166.wav	05001-05250-dce4c80e	VER	Ọbá ti ṣàdéhùn pé láìpẹ́ a máa ní Ìyálọ́jà tuntun ní ilẹ̀ Ẹ̀gbá.
05167.wav	05001-05250-dce4c80e	VER	Àgbéyẹ̀wò gbọdọ̀ wà fún òfin tó de ẹnu bodè ilẹ̀ẹ wa.
05168.wav	05001-05250-dce4c80e	VER	A gbìyànjú láti du ẹ̀míi Àjìmọ̀bí, ṣùgbọ́n Olúwa ló yé.
05169.wav	05001-05250-dce4c80e	VER	A ò ní gba owó lọ́wọ́ ẹnikẹ́ni láti parí gbọ̀ngán táà ń kọ̀.
05170.wav	05001-05250-dce4c80e	VER	Ètò o ìgbanisíṣẹ́ ti bẹ̀rẹ̀ fáwọn dọ́kítà àti nọ́ọ̀sì ní ìlú Èkó.
05171.wav	05001-05250-dce4c80e	VER	Ìdí ta fi ṣèfilọ́lẹ̀ àkójọpọ̀ iṣẹ́ ìwádìí lórí àwọn ogúnléndé nìyí.
05172.wav	05001-05250-dce4c80e	VER	Bí ìrọ̀rùn ṣe ma bá gbogbo ọmọ ọjà ló jẹ mí lógún.
05173.wav	05001-05250-dce4c80e	VER	Kàyéfì! Ọlọ́pàá a gómìnà dákú lójijì níbi ayẹyẹ òmìnira lọ́jọ́ Ajé.
05174.wav	05001-05250-dce4c80e	VER	Ìyalájé e gbogbogbò ṣọjọ́ọ̀bí alárinrin ní òkè òkun lọ́sẹ̀ tó lọ.
05175.wav	05001-05250-dce4c80e	VER	Ohun ojú u wá rí lákòókò o kónílé-ó-gbélé e Kòrónà kì ń ṣe kékeré.
05176.wav	05001-05250-dce4c80e	VER	Àwòrán-an ọkọ̀ tuntun tí gómìnà ṣẹ̀ṣẹ̀ kó wọ̀lú fáwọn ará Èkó rèé.
05177.wav	05001-05250-dce4c80e	VER	Ẹ jẹ́ kó yé wọn pé ọgbọ́n ju agbára, ariwo kọ́ nìjà.
05178.wav	05001-05250-dce4c80e	VER	Gómìnà ìpínlẹ̀ Èkó ṣèdárò o Bàbá a Ètò tó jáde láyé.
05179.wav	05001-05250-dce4c80e	VER	Lẹ́yìn ọ̀sẹ̀ kan tí Alàgbà náà jáde láyé, ọrọ̀ ajé fìdíjálẹ̀ níkọ̀tún
05180.wav	05001-05250-dce4c80e	VER	Kání mo gbéjọba fún Abíọ́lá ni, wọn-ọ̀n bá pa á sórí oyè.
05181.wav	05001-05250-dce4c80e	VER	Kò fi mẹ̀kúnù, opó àtàwọn aláàníyàá ṣeré nígbà ayé e rẹ̀.
05182.wav	05001-05250-dce4c80e	VER	Kí nìdí tí o fi fi Àlàbí ṣe alatilẹyin-in rẹ ní àsìkò yìí?
05184.wav	05001-05250-dce4c80e	VER	Ìjọba ti gbẹ́sẹ̀ lé ilé tí atúnléṣe fi lu jìbìtì lÉkòó.
05186.wav	05001-05250-dce4c80e	VER	Gbèsè rèé o! Wọ́n ti gbẹ́sẹ̀ lé owó o Bàbá Ìjẹ̀bú ní ilé ìfowópamọ́.
05187.wav	05001-05250-dce4c80e	VER	Ó ní pé ọjọ́ kan ni òun fi ọkọ̀ mẹ́tàlélógún tọrẹ.
05190.wav	05001-05250-dce4c80e	VER	Bàbá àgbàlagbà ti Bàrígà lọ bá aṣẹ́wó sùn lÓgìjo, ló bá kú.
05191.wav	05001-05250-dce4c80e	VER	Àwọn oníná a mọ̀nà-mọ́ná níṣòro wà lóríi ọ̀rọ omi-ẹ̀rọ tí kò sí.
05192.wav	05001-05250-dce4c80e	VER	Mi ò lè gbàgbé ọjọ́ tí iná a ara gbohùngbohùn gbé mi.
05193.wav	05001-05250-dce4c80e	VER	Ìṣẹ̀lẹ̀ náà wáyé nígbà tí mo fẹ́ẹ́ kọrin ní Ṣakí.
05196.wav	05001-05250-dce4c80e	VER	Ilé-ìjọsìn olówó-iyebíye tí wọ́n ṣẹ̀ṣẹ̀ kọ́ parí ni wọ́n á ti pàdé.
05199.wav	05001-05250-dce4c80e	VER	Ilé-ẹjọ́ pàṣẹ pé kí olùkọ yunifásitì dá mílíọ̀nù mẹ́sàn-án náírà padà.
05200.wav	05001-05250-dce4c80e	VER	Gbogbo owó táà ń gbà lágbàdo Òkè Odò ló bófin mu.
05201.wav	05001-05250-dce4c80e	VER	Ìdààmú bá olówó oníṣòwò nígbà tí ó pàdánù owó kàbìtì.
05202.wav	05001-05250-dce4c80e	VER	Wọ́n fẹ́ẹ́ gbàjọba lọ́wọ́ Ààrẹ orílẹ̀-èdè Nàìjíríà o!
05203.wav	05001-05250-dce4c80e	VER	Kàyéfì ló jẹ́ fún gbogbo wa bí olóyè náà ṣe di Òsì ilẹ̀ Ẹ̀gbá.
05204.wav	05001-05250-dce4c80e	VER	Ìyálọ́jà sọ fún àwọn oníròyìn pé Àtàndá kòní ìsò ní ọjà a àwọn.
05205.wav	05001-05250-dce4c80e	VER	Tí o bá fẹ́ ra ọjà gidi, o gbọ́dọ̀ dé inú níbi tí àwọn èèyàn pọ̀ sí.
05207.wav	05001-05250-dce4c80e	VER	Ọ̀pọ̀ ọ àwọn òṣìṣẹ́ wa lati ní kí wọ́n lọ jókòó sílé.
05208.wav	05001-05250-dce4c80e	VER	A ò lè máa tú àṣírí ìgbésẹ̀ táà ń gbé lábẹ́lẹ̀ lóri ọ̀rọ̀ náà.
05209.wav	05001-05250-dce4c80e	VER	Àwọn wọ̀nyí ni sọ̀rọ̀sọ̀rọ̀ orí i ẹ̀rọ ìgbóhùnsáfẹ́fẹ́ tó ń ṣe bẹbẹ
05210.wav	05001-05250-dce4c80e	VER	Mo ṣetán àti mú ìrọ̀rùn bá àwọn oníṣòwò ní ilẹ̀ Ẹ̀gbá.
05211.wav	05001-05250-dce4c80e	VER	Oṣòdì Ìsọlọ̀ bẹ̀rẹ̀ sí ní gbógun ti àwọn tó ń tajà lójuu títì.
05212.wav	05001-05250-dce4c80e	VER	A ti sọ fún wọn kí wọ́n yé dúró soríi kòtò ìdaminù.
05213.wav	05001-05250-dce4c80e	VER	Ẹ wo owó rẹpẹtẹ tí akọ̀wé-owó dá padà sápò ìjọba.
05215.wav	05001-05250-dce4c80e	VER	Sanwó-Olú ṣèfilọ́lẹ̀ ilé-ìwòsàn àwọn aláboyún nílùú Ẹ̀pẹ́.
05217.wav	05001-05250-dce4c80e	VER	Sanwó-Olú ṣètò ìrànwọ́ fún ìyá ọmọ tí wọ́n yìnbọn pa níbi ìwọ́de.
05218.wav	05001-05250-dce4c80e	VER	Abẹ́rẹ́ tó lókùn niwá, a kìí jalè, a kìí ṣe gbọ́mọ-gbọ́mọ.
05221.wav	05001-05250-dce4c80e	VER	Ìjọba gbọdọ̀ ṣe afárá ẹlẹ́sẹ̀ sí ìlú wa láti díwọ́ ìjàbá tó ń ṣelẹ̀.
05222.wav	05001-05250-dce4c80e	VER	Ìfipábánilòpọ̀ ọ́ máa dínkù bí ìjọba bá ṣílé-ìgbafẹ́ àti ilé-ẹjọ́.
05224.wav	05001-05250-dce4c80e	VER	Gbajúgbajà òṣèré tí àwọn èèyàn mọ̀ sí Ọmọba Akínwálé ti kú o!
05226.wav	05001-05250-dce4c80e	VER	Ilé-ìjọsìn náà ni ilé olókè àkọ́kọ́ ní ìlú u wa.
05227.wav	05001-05250-dce4c80e	VER	Àwọn olómi inú ọ̀rá fi àṣejù bọ̀ ọ́ ni, ọ̀rá kò wọ́n.
05229.wav	05001-05250-dce4c80e	VER	Alàgbà ọ̀ún sọ pé Ọlọun Ọba kòrira àwọn tó ń tako òfin ìjọba.
05230.wav	05001-05250-dce4c80e	VER	Àwọn gómìnà a gúsù u Nàìjíríà sọ pé àwọn nipò ààrẹ ẹ́ kàn.
05231.wav	05001-05250-dce4c80e	VER	Lẹ́yìn oṣù keje la máa bẹ̀rẹ̀ sí ní fòfin de àwọn ọlọ́kadà.
05232.wav	05001-05250-dce4c80e	VER	Ìjọba ìpínlẹ̀ Ọ̀ṣun ti gbé ìpolongo Kòrónà lọ sọ́jà
05233.wav	05001-05250-dce4c80e	VER	Gbogbo àwọn gómìnà ilẹ̀ẹ Yòrùbá ni wọ́n kí ọba tuntun náà.
05234.wav	05001-05250-dce4c80e	VER	A ma bá àwọn ilé-iṣẹ́ ẹ̀rọ ìbánisọ̀rọ̀ ṣẹ̀pàdé láìpẹ́.
05235.wav	05001-05250-dce4c80e	VER	Ọmọbìnrin ẹni ọdún mẹ́tàlélógún fipá bá ọmọ kékeré lòpọ̀.
05236.wav	05001-05250-dce4c80e	VER	Pẹ̀lú gbogbo ìkìlọ̀ tí wọ́n ṣe fun, ọmọ náà ti róyún he.
05237.wav	05001-05250-dce4c80e	VER	Eléwé-Ọmọ àti Ìgbòho fẹ́ kọlu ara wọn ní Èkó níbí.
05238.wav	05001-05250-dce4c80e	VER	Ṣé arákùnrin òṣèré tíátà náà ti di mùsùlùmí ni?
05239.wav	05001-05250-dce4c80e	VER	Ilé-iṣẹ́ ọlọ́pàá fẹ́ fọwọ́sowọ́pọ̀ pẹ̀lú u wa lórí àwọn ayédèrú u ògùn.
05242.wav	05001-05250-dce4c80e	VER	Mi ò ní fèsì sọ́rọ̀ tỌ́básanjọ́ sọ sí mi báyìí, ó ku díẹ̀.
05243.wav	05001-05250-dce4c80e	VER	Àwọn ọ̀dọ́ ń sọ̀rọ̀ burúkú sí okùnrin onítíátà ọ̀ún.
05245.wav	05001-05250-dce4c80e	VER	Orúkọ burúkú ni wọ́n fẹ́ẹ́ sọ àwọn ọmọ ẹgbẹ́ ẹ wa. 
05246.wav	05001-05250-dce4c80e	VER	Ìwà a ìbanilórúkọjẹ́ yìí ló jẹ́ ka sinmi iṣẹ́ fún gbà díẹ̀.
05247.wav	05001-05250-dce4c80e	VER	Ọ̀rọ̀ tí Wòólíì èké kan sọ sí Bàbá mi ló mú mi kọrin.
05248.wav	05001-05250-dce4c80e	VER	Ọlọ́un kọ́ ló sọ pé kí n yan ọ̀nà iṣẹ́ orin tí mò ń tọ̀.
05250.wav	05001-05250-dce4c80e	VER	Iṣẹ́ lórí ọjà wa tuntun máa parí títí oṣù tó ń bọ̀.
05251.wav	05251-05500-PB050cdf	VER	Ọjà kejì náà máa gbàlejò o ọjà ẹ̀rọ ayélujára láìpẹ́.
05253.wav	05251-05500-PB050cdf	VER	Wọ́n ti jogún-un ìdókòwò ẹgbẹẹgbẹ̀rún mílíọ̀nù dọ́là tí ó fi sílẹ̀
05254.wav	05251-05500-PB050cdf	VER	Ọ̀nà wo làwọn adàlúrú fẹ́ẹ́ gbà yọ báyìí?
05255.wav	05251-05500-PB050cdf	VER	Gbèsè ńlá ni Kòrónà àsìkò yìí jẹ́ fún àwọn ọmọ ìlú.
05256.wav	05251-05500-PB050cdf	VER	Ará ìlú gbọdọ̀ sowọ́pọ̀ pẹ̀lú u wa nítorí àwọn ayédèrú u abániralẹ̀.
05258.wav	05251-05500-PB050cdf	VER	Àwa oníṣègùn ìbílẹ̀ gbọdọ̀ tẹra mọ́ iṣẹ́ lóríi àwọn ààrùn òde-òní.
05259.wav	05251-05500-PB050cdf	VER	Ìròyìn ṣàlàyé e bí olórí ogun ikọ̀ ọlọ́tẹ̀ náà ṣe gbẹ̀mi ara rẹ̀
05260.wav	05251-05500-PB050cdf	VER	Gbajúmọ̀ ọ akọrin ọ̀ún ṣọjọ́ọ̀bí pẹ̀lú irinṣẹ́ ìgbàlódé tuntun.
05263.wav	05251-05500-PB050cdf	VER	Ilé-ìfowópamọ́ àkọ́kọ́ fẹ́ ró àwọn obìnrin lágbára.
05267.wav	05251-05500-PB050cdf	VER	Ìtura dé! Iṣẹ́ afárá-ńlá tiwá ti parí, kí a ṣe ìfilọ́lẹ̀ ló kù.
05268.wav	05251-05500-PB050cdf	VER	Àwọn ará Àkútè ń bẹ Dàpọ̀ Abíọ́dún kí ó tún ojú ọ̀nà-an wọn ṣe
05270.wav	05251-05500-PB050cdf	VER	Nítorí àwọn ọ̀dọ́ tó fẹ́ẹ́ ṣe ìwọ́de, àwọn ọlọ́pàá yabo Èkó.
05271.wav	05251-05500-PB050cdf	VER	Kò sẹ́ni tó lè rọ̀ mí lóyè o, Ọlọ́run ló fimí jọba.
05273.wav	05251-05500-PB050cdf	VER	Wọ́n ṣe ìpinnu láti gbe Ìgbòho dìde ní wéréwéré.
05274.wav	05251-05500-PB050cdf	VER	Wọ́n dá àwọn ẹgbẹ̀rún kan àtààbọ̀ opó lọ́lá l’Ékòó.
05275.wav	05251-05500-PB050cdf	VER	Ìjìyà ńlá wà fẹ́ni tó bá sùn sínu ọjà mọ́jú.
05276.wav	05251-05500-PB050cdf	VER	Èyí ni ohun tí ẹ lè ṣe tọ́ bá ṣe jìbìtì owó fún-un yín lórí ayélujára.
05277.wav	05251-05500-PB050cdf	VER	Ẹ gbà wá o, àwọn aráàlú kò ra adìyẹ mọ́ o.
05278.wav	05251-05500-PB050cdf	VER	Bí gbogbo ẹ̀ ṣe ń lọ yìí, àwa aládìyẹ máa daṣẹ́ sílẹ̀ o.
05279.wav	05251-05500-PB050cdf	VER	Fọláṣadé, ọmọ Aṣíwájú, ti di alága ìgbìmọ̀ àkóso ọjà
05281.wav	05251-05500-PB050cdf	VER	Akínwùnmí wálé wáá forúkọsílẹ̀ ní ẹgbẹ́ onígbàálẹ̀.
05282.wav	05251-05500-PB050cdf	VER	Ìròyìn fi ń yé wa pé ó fẹ́ẹ́ padà sínú-un òṣèlú orílẹ́-èdè Nàìjíríà.
05284.wav	05251-05500-PB050cdf	VER	Àgbàlagbà rádaràda ni wọ́n pe arákùnrin tó fún ọmọ ẹ̀ lóyún.
05286.wav	05251-05500-PB050cdf	VER	Gbogbo ìrírí tí mo ní l'Ámẹ́ríkà ni màá lò fún ìdàgbàsókè ìlú u wa.
05287.wav	05251-05500-PB050cdf	VER	Oríi ayélujára la ti máa ṣàyẹ̀wò f'áwọn ọ̀ṣìṣẹ́-fẹ̀yìntì.
05288.wav	05251-05500-PB050cdf	VER	Ọọ̀ni kìlọ̀ fún Ìgbòho kó ṣọ́ra gidigidi fáwọn olóṣèlú.
05290.wav	05251-05500-PB050cdf	VER	Ó kìlọ̀ fún àwọn olóṣèlú pe àṣìṣe ni láti dìtẹ mọ́ àwọn àgbà ẹgbẹ́.
05291.wav	05251-05500-PB050cdf	VER	Ó kù dẹ̀dẹ̀ kó ṣọjọ́ ìbí ọgọ́rin ọdún, ọmọ Awólọ́wọ̀ jáde láyé.
05292.wav	05251-05500-PB050cdf	VER	Olúọmọ sọ̀rọ̀ nípa màmá ẹ̀ lásìkò o ìfọ̀rọ̀wánilénuwò kan.
05293.wav	05251-05500-PB050cdf	VER	Oríṣiríṣi iṣẹ́ ẹgbin ni màámi ṣe láti tọ́jú àwa ọmọ.
05294.wav	05251-05500-PB050cdf	VER	Pẹ̀lú u gbogbo ìwọ̀sí tí wọ́n rí, adùn ló gbẹ̀yin ẹ̀ fún wọn.
05295.wav	05251-05500-PB050cdf	VER	Olúrẹ̀mí sọ pé òun náà lùgbàdìi ààrùn Kòrónà.
05296.wav	05251-05500-PB050cdf	VER	Ìjọba gbọdọ̀ dìde sọrọ̀ ọ àwọn ọmọ ìta nínú ọjà nítorí ààbò.
05298.wav	05251-05500-PB050cdf	VER	Kó tó di oṣù Ògún, a máa parí iṣẹ́ ọjà tuntun tí à ń kọ́ lọ́wọ́.
05299.wav	05251-05500-PB050cdf	VER	Sanwó-Olú kéde ìpadà-sẹ́nu-iṣẹ́ àwọn olùkọ́ àti akẹ́kọ̀ọ́.
05300.wav	05251-05500-PB050cdf	VER	Ó tán! Àwọn ará àríwá náà ti ń lọ sọ́dọ̀ ọ Aṣíwájú ní ìlú ọba.
05301.wav	05251-05500-PB050cdf	VER	Ìjọba àpapọ̀ gbọdọ̀ gbé ìgbésẹ̀ tó tọ́ kíákíá nípa orílẹ̀-èdè yìí.
05302.wav	05251-05500-PB050cdf	VER	Ọgbọ́n, ìmọ̀ àti ọ̀rọ Aláàfin máa ń jẹ́ ìwúrí fúnmi nígbà gbogbo.
05303.wav	05251-05500-PB050cdf	VER	Lẹ́yìn-in wákàtí márùn-ún tó kí àwọn olólùfẹ́ ẹ̀ kú ọdún, ó kú lójijì.
05304.wav	05251-05500-PB050cdf	VER	Ilé-iṣẹ́ ọ̀tẹlẹ̀múyẹ́ kò mọ nǹkankan nípa owó ti ilé-ẹjọ́ ní ka san.
05305.wav	05251-05500-PB050cdf	VER	Wọ́n ṣèfilọ́lẹ̀ ẹ ìgbìmọ̀ tí yóò máa ṣàkóso ọ̀rọ̀ àwọn abániralé.
05306.wav	05251-05500-PB050cdf	VER	Onírù ṣọdún Iléyá pẹ̀lú oúnjẹ ọ̀fẹ́ fẹ́gbẹ́rún márùn-ún èèyàn.
05307.wav	05251-05500-PB050cdf	VER	Àwọn ọ̀tẹlẹ̀múyẹ́ sọ fádájọ́ pé oníjìbìtì ni ọ̀gá a Yunifásítì Èkìtì.
05308.wav	05251-05500-PB050cdf	VER	Ọọ̀ni sọ Tóyìn Kọ́ládé di Ìyalájé Oòduà ní ọ̀sẹ̀ tó kọjá.
05309.wav	05251-05500-PB050cdf	VER	A ní láti sàlàyé dáadáa pé a ó fẹ̀sùn kan àwọn ológun.
05310.wav	05251-05500-PB050cdf	VER	Ọ̀rọ ààrẹ gbọdọ̀ kọ́ àwọn olóṣèlú wa lẹ́kọ̀ọ́ gidigidi.
05311.wav	05251-05500-PB050cdf	VER	Wọ́n kíyèsí ìlérí tí wọ́n á máa ṣe fún àwa ará ìlú.
05312.wav	05251-05500-PB050cdf	VER	Ẹgbẹ́ onígbàálẹ̀ l'Ékìtì ní kí Fáyẹmí dupò Ààrẹ lọ́dún tó ń bọ̀.
05313.wav	05251-05500-PB050cdf	VER	Olorì Ọọ̀ni ṣe ìsọmọlórúkọ fọ́mọ Kẹ́mi tó bímọ sọ́gbà ẹ̀wọ̀n.
05314.wav	05251-05500-PB050cdf	VER	Gbajúmọ̀ oníṣòwò t'áwọn agbébọnrìn yìnbọn pa nÍbàràpá rèé.
05315.wav	05251-05500-PB050cdf	VER	Ọgọ́rùn-ún mílíọ̀nù-u náírà la fi ṣàyẹ̀wò Kòrónà fẹ́gbẹ̀rún èèyàn.
05318.wav	05251-05500-PB050cdf	VER	Fáyẹmí bá Akérédolú kẹ́dùn lórí ikú ọ̀jọ̀gbọ́n náà.
05319.wav	05251-05500-PB050cdf	VER	Lẹ́yìn ọdún méjì ó ti gbé àwo orin tuntun jáde.
05320.wav	05251-05500-PB050cdf	VER	Kí ède wa má baà parun, gbogbo ọmọ Yorùbá ló níṣẹ́ láti ṣe.
05322.wav	05251-05500-PB050cdf	VER	Inú kan tí mo ní sóyìnbó tí mo bá ṣe kárà-kátà ló sọ mí di ọlọ́lá.
05323.wav	05251-05500-PB050cdf	VER	Àlàbí fi ìyàwó ẹ̀ sílẹ̀ síbàdàn, ó bá obìnrin míràn lọ sí Ìlọrin.
05326.wav	05251-05500-PB050cdf	VER	Ọ̀gá ilé ìfowópamọ́ da owó olówó sápò, ló bá dèrò àtìmọ́lé.
05327.wav	05251-05500-PB050cdf	VER	Sanwó-Olú yọ̀nda bílíọ̀nù kan náírà fáwọn òṣèré àti elétò ìgbafẹ́.
05328.wav	05251-05500-PB050cdf	VER	Kò fún mi lówó kankan lóri eré tí mo báa ṣe lọ́dún méjì sẹ́yìn.
05329.wav	05251-05500-PB050cdf	VER	Awùjalẹ̀ fagilé Ojúde Ọba t'ọdún yìí nítorí ààrùn tó ń lọ ká.
05330.wav	05251-05500-PB050cdf	VER	Gómìnà ti kìlọ̀ fún àwọn èèyàn ìlú náà kí wọ́n má ta ilẹ̀ ẹ wọn mọ́.
05331.wav	05251-05500-PB050cdf	VER	Ọ̀dájú ni wọ́n máa pè wá, bẹ́ẹ̀ a ní àánú ju àwọn aláṣọ lọ.
05332.wav	05251-05500-PB050cdf	VER	Ayọ̀ Fáyọ̀ṣe sọ pé ìlépa òun ni láti di Ààrẹ tàbí òjíṣẹ́-Ọlọ́run.
05333.wav	05251-05500-PB050cdf	VER	Ojú-ọ̀nà náà máa mú ìgbéga bá ọrọ̀ ajé ìpínlẹ̀ Ògùn
05334.wav	05251-05500-PB050cdf	VER	Ìjọba fẹ́ẹ́ ná bílíọ̀nù mọ́kànlá náírà láti bọ́ àwọn ọmọ ilé-ìwé.
05336.wav	05251-05500-PB050cdf	VER	Kọ̀mpútà àti ayélujára ti sọ àwọn oníròyìn òde-òní dọ̀lẹ.
05338.wav	05251-05500-PB050cdf	VER	Àwọn gómìnà fẹ́ gba àkóso owó-orí ọjà lọ́wọ ààrẹ.
05340.wav	05251-05500-PB050cdf	VER	Wọ́n kéde pé Olorì Ọọ̀ni ti padà bímọ ọkùnrin làntìlanti.
05341.wav	05251-05500-PB050cdf	VER	Awuyewuye wáyé láàrin àwọn adarí ìjọ àti mọ̀lẹ́bí lóríi ètò isìnkú.
05342.wav	05251-05500-PB050cdf	VER	Owó àwọn alájẹṣẹ́kù ti wọ bílíọ̀nù mẹ́tàlélọ́gbọ̀n.
05343.wav	05251-05500-PB050cdf	VER	Ẹ wo ìdí tí ọmọkùnrin náà kò ṣe gbọ́ nípa oyún tí ìyàwó o rẹ̀ ní.
05344.wav	05251-05500-PB050cdf	VER	Oríire é dé fún gbogbo àwọn olùkọ́ ní ìpínlẹ̀ Èkó!
05345.wav	05251-05500-PB050cdf	VER	Sanwó-Olú fẹ́ fún wọn ní ọkọ̀ fún iṣẹ́ takuntakun tí wọ́n ń ṣe.
05346.wav	05251-05500-PB050cdf	VER	Ilé-ìgbìmọ̀ aṣòfin Èkó ṣòfin dára-dára àti owó orí ọjà.
05347.wav	05251-05500-PB050cdf	VER	Fáyọ̀ṣe ní adákẹ́jà-bí-èṣù ni Mákindé, pé ó lè pààyàn.
05349.wav	05251-05500-PB050cdf	VER	Ẹ wo bí àwòrán ṣe tú àṣíríi Bàbá Ìjẹ̀ṣà onítíátà.
05350.wav	05251-05500-PB050cdf	VER	Ọpẹ́lóyẹrú ṣàlàyé pé àìríṣẹ àwọn ọ̀dọ́ ló fa rògbòdìyàn.
05351.wav	05251-05500-PB050cdf	VER	Àwọn òṣèré tó ń bèèrè irú oore tí gómìnà ṣe fún Ìyáa Àwẹ̀ró rèé.
05352.wav	05251-05500-PB050cdf	VER	Òfin ìjọba la tẹ̀lé, ìṣẹ̀lẹ̀ ọ̀ún kò ju bẹ́ẹ̀ lọ.
05353.wav	05251-05500-PB050cdf	VER	Ẹ jẹ́ ká ṣe kábíyèsí fún Aláàfin àkọ́kọ́ tó fìtàn balẹ̀ lórí àpèrè.
05354.wav	05251-05500-PB050cdf	VER	Ẹgbẹ́ òṣèlú onígbàálẹ̀ fẹ́ẹ́ f'ọ̀nà ìta han àwọn ọmọ ẹgbẹ́ mẹ́rin.
05356.wav	05251-05500-PB050cdf	VER	Kò síjà láàárin ìyàwo alàgbà àgbà àtàwọn alàgbà ìjọ.
05357.wav	05251-05500-PB050cdf	VER	Aláàfin fi múlẹ̀ pé ọlá àti ọrọ̀ ti dé sílùú Sòlú-Aládé
05358.wav	05251-05500-PB050cdf	VER	Nítorí Omíṣoore, Arẹ́gbẹ́ṣọlá kìlọ̀ fún ẹgbẹ́ òṣèlú onígbàálẹ̀.
05360.wav	05251-05500-PB050cdf	VER	Ìpàdé igbákejì ààrẹ àtàwọn aláwàdà ayélujára díjà sílẹ̀.
05361.wav	05251-05500-PB050cdf	VER	Àlòkù u rọ́bà ìdáàbòbò àti pátá àwọn obìnrin ni wọ́n bá lọ́wọ́ ẹ̀.
05362.wav	05251-05500-PB050cdf	VER	Aláàfin jáwé oyè lé Fọláṣadé lórí gẹ́gẹ́ bíi Ìyálọ́jà a gbogbo Ọ̀yọ́.
05363.wav	05251-05500-PB050cdf	VER	Mo fẹ́ràn ìjàkadì gidigan nígbà tí mo wà ní ilé-ìwé.
05364.wav	05251-05500-PB050cdf	VER	Ọmọ akọrin ọ̀ún sọ̀rọ̀ burúkú sí bàbá tí ó bí i lọ́mọ.
05365.wav	05251-05500-PB050cdf	VER	Ó lóun kọ́ ni bàbá òun, kí ó yé da òun láàmú.
05369.wav	05251-05500-PB050cdf	VER	Ààjọ tó ń bójútó rírà àti títà ilé ṣètò ìdánilẹ́kọ̀ọ́ fáwọn òṣìṣẹ́ ẹ rẹ̀.
05370.wav	05251-05500-PB050cdf	VER	Mílíọ̀nù márùn-ún náírà ni ààrẹ fún mi nígbà táà ń kọ́ ilé-ìjọsìn-in wa.
05371.wav	05251-05500-PB050cdf	VER	Olólùfẹ́ ẹ̀ mi àtijọ́ fẹ́ẹ́ kóbá mi, àwòrán ìhòòhò mi ló fẹ́ẹ́ jù síta.
05372.wav	05251-05500-PB050cdf	VER	Alàgbà àgbà ṣẹ̀wọn gbére nítorí ọmọ ẹ̀ tó ń bá láṣepọ̀.
05373.wav	05251-05500-PB050cdf	VER	Àwọn olórí ẹlẹ́sìn fọwọ́ sí sáà ẹlẹ́ẹ̀kejì fún Sanwó-Olú.
05374.wav	05251-05500-PB050cdf	VER	Ààrẹ sọ pé bí ọrọ̀ ajé e Nàìjíríà ṣe rí kò tẹ́ òun lọ́rùn rárá.
05375.wav	05251-05500-PB050cdf	VER	Lẹ́yìn ìgbéyàwó o àádọ́ta ọdún, ìfẹ́ kábíyèsí àti olorì ṣì ń gbóná sí i.
05376.wav	05251-05500-PB050cdf	VER	Ilé ìfowópamọ́ ọ̀ún gbé ìdíje fáwọn ọmọdé jáde.
05379.wav	05251-05500-PB050cdf	VER	Lẹ́yìn tíyàwo alàgbà ọ̀ún gbapò adarí, ìjọba ránṣẹ́ pè é.
05380.wav	05251-05500-PB050cdf	VER	Lẹ́yìn ogún ọdún ní ìgà, Olóyè Adésọjí Àjàyí-Bẹ̀mbẹ́ sọ ìríríi wọn.
